sym,date,period_start_price,period_end_price,20_period_return,ema_3,sma_3,wma_3
INTC,2019-10-07,50.62,57.6,0.13789016199130788,50.565829980561006,50.52333333333333,50.62166666666667
INTC,2019-10-02,49.39,56.51,0.14415873658635345,50.17663984448805,50.56,50.20333333333334
INTC,2019-10-01,50.76,56.53,0.11367218282111906,50.9632796889761,51.02333333333333,51.02
INTC,2019-09-30,51.53,56.6,0.09838928779351834,51.1665593779522,51.076666666666675,51.17833333333334
INTC,2019-09-25,51.02,56.46,0.10662485299882395,50.73247502361757,50.580000000000005,50.6
INTC,2019-09-24,49.82,52.23,0.04837414692894413,50.444950047235125,50.48,50.330000000000005
INTC,2019-09-23,50.9,51.72,0.01611001964636543,51.06990009447025,51.06333333333333,50.95166666666666
INTC,2019-09-18,51.74,51.36,-0.0073444143795903085,51.949200755762,51.96333333333333,51.88666666666668
INTC,2019-09-17,51.95,51.86,-0.0017324350336863023,52.158401511524,52.23,52.13166666666667
INTC,2019-09-16,52.2,52.445,0.004693486590038265,52.36680302304799,52.583333333333336,52.448333333333345
INTC,2019-09-11,52.79,52.09,-0.013260087137715397,52.044424184383956,52.06666666666666,52.26666666666667
INTC,2019-09-10,51.82,51.11,-0.013701273639521437,51.29884836876791,51.44333333333333,51.59333333333334
INTC,2019-09-09,51.59,50.48,-0.021515797635200746,50.77769673753583,50.870000000000005,51.11833333333334
INTC,2019-09-04,48.92,50.92,0.04088307440719542,47.9215739002866,47.77,48.02166666666667
INTC,2019-09-03,46.98,50.03,0.06492124308216271,46.923147800573204,47.086666666666666,47.105
INTC,2019-08-28,45.79,50.78,0.10897575889932304,45.77518240458569,45.71333333333333,45.751666666666665
INTC,2019-08-27,45.79,50.92,0.11203319502074695,45.76036480917138,45.43666666666667,45.57500000000001
INTC,2019-08-26,45.56,51.02,0.11984196663740124,45.73072961834275,45.76666666666667,45.56333333333333
INTC,2019-08-21,47.15,50.72,0.07571580063626725,46.90583694674196,46.99333333333333,46.98
INTC,2019-08-20,46.6,51.57,0.10665236051502143,46.66167389348392,46.776666666666664,46.79333333333333
INTC,2019-08-19,47.23,51.74,0.09549015456277801,46.72334778696785,46.47666666666667,46.73166666666666
INTC,2019-08-14,45.87,52.54,0.14541094397209509,46.166782295742834,46.10333333333333,46.14833333333333
INTC,2019-08-13,46.84,53.01,0.131725021349274,46.463564591485664,46.13999999999999,46.28333333333334
INTC,2019-08-12,45.6,52.79,0.15767543859649116,46.087129182971324,46.25,45.98833333333334
INTC,2019-08-07,46.73,50.92,0.0896640273913975,47.167033463770636,46.88666666666666,46.846666666666664
INTC,2019-08-06,46.96,50.1,0.06686541737649064,47.60406692754127,47.53666666666667,47.25
INTC,2019-08-05,46.97,48.92,0.041515861187992394,48.24813385508254,48.38333333333333,47.961666666666666
INTC,2019-07-31,50.55,47.41,-0.06211671612265086,51.245070840660325,51.586666666666666,51.25999999999999
INTC,2019-07-30,51.7,46.87,-0.09342359767891693,51.940141681320654,51.93333333333334,51.951666666666675
INTC,2019-07-29,52.51,45.79,-0.12797562369072557,52.180283362641305,52.086666666666666,52.145
INTC,2019-07-24,52.92,44.96,-0.15041572184429328,52.06226690113046,52.00666666666667,52.26833333333334
INTC,2019-07-23,51.75,46.78,-0.09603864734299515,51.204533802260904,51.123333333333335,51.370000000000005
INTC,2019-07-22,51.35,47.15,-0.08179162609542362,50.65906760452181,50.52,50.755
INTC,2019-07-17,49.39,46.5,-0.05851386920429238,49.39254083617446,49.56,49.43833333333333
INTC,2019-07-16,49.17,45.7,-0.0705714866788692,49.39508167234892,49.73666666666666,49.61166666666666
INTC,2019-07-15,50.12,45.87,-0.08479648842777335,49.62016334469784,49.54666666666666,49.79999999999999
INTC,2019-07-10,48.21,45.98,-0.04625596349305132,48.041306757582774,47.92666666666667,47.99166666666667
INTC,2019-07-09,47.75,47.17,-0.012146596858638708,47.872613515165554,47.883333333333326,47.82833333333334
INTC,2019-07-08,47.82,46.73,-0.022793810121288234,47.9952270303311,48.14000000000001,48.02333333333333
INTC,2019-07-03,48.52,48.68,0.0032976092333057826,48.260908121324405,48.23,48.30833333333334
INTC,2019-07-02,48.12,49.5,0.028678304239401552,48.0018162426488,48.01333333333333,48.055
INTC,2019-07-01,48.05,50.55,0.052029136316337155,47.883632485297596,47.79333333333333,47.89166666666666
INTC,2019-06-26,48.19,51.59,0.07055405685826947,47.669059882380765,47.556666666666665,47.65
INTC,2019-06-25,46.85,52.16,0.11334044823906073,47.14811976476153,47.31333333333333,47.211666666666666
INTC,2019-06-24,47.63,52.92,0.11106445517530965,47.44623952952307,47.42666666666667,47.5
INTC,2019-06-19,47.07,50.27,0.06798385383471431,46.93991623618459,46.85666666666666,47.01333333333334
INTC,2019-06-18,47.37,49.94,0.054253747097318984,46.80983247236918,46.56333333333333,46.75999999999999
INTC,2019-06-17,46.13,49.39,0.07066984608714498,46.24966494473837,46.339999999999996,46.245000000000005
INTC,2019-06-12,46.32,49.92,0.07772020725388604,46.397319557907,46.656666666666666,46.576666666666675
INTC,2019-06-11,46.85,48.6,0.03735325506937033,46.474639115813986,46.56,46.696666666666665
INTC,2019-06-10,46.8,48.21,0.03012820512820521,46.09927823162798,45.97666666666667,46.25999999999999
INTC,2019-06-05,44.55,48.08,0.07923681257014593,44.43422585302382,44.26666666666667,44.44833333333332
INTC,2019-06-04,44.79,48.08,0.07345389595891938,44.31845170604764,44.096666666666664,44.22166666666667
INTC,2019-06-03,43.46,48.52,0.11642890013805804,43.84690341209529,44.07666666666666,43.865
INTC,2019-05-29,44.23,47.87,0.08229708342753789,44.125227296762255,44.123333333333335,44.06666666666666
INTC,2019-05-28,43.57,47.46,0.08928161579068167,44.02045459352451,44.223333333333336,44.06333333333333
INTC,2019-05-22,44.0,47.46,0.07863636363636366,44.213636748196095,44.00666666666667,44.080000000000005
INTC,2019-05-21,44.46,47.19,0.06140350877192975,44.42727349639219,44.30333333333334,44.23166666666666
INTC,2019-05-20,43.56,47.07,0.08057851239669417,44.394546992784385,44.660000000000004,44.33166666666667
INTC,2019-05-15,45.62,46.19,0.012494519947391501,45.60637594227505,45.18333333333333,45.32666666666666
INTC,2019-05-14,45.17,46.7,0.03387203896391413,45.5927518845501,45.376666666666665,45.205000000000005
INTC,2019-05-13,44.76,46.32,0.03485254691689013,46.0155037691002,45.86000000000001,45.550000000000004
INTC,2019-05-08,49.24,46.03,-0.06519090170593016,50.06403015280159,50.31333333333333,49.98333333333333
INTC,2019-05-07,50.48,45.1,-0.10657686212361323,50.88806030560319,51.15,50.93833333333333
INTC,2019-05-06,51.22,44.55,-0.13022256930886375,51.29612061120639,51.173333333333325,51.285000000000004
INTC,2019-05-01,50.76,44.04,-0.13238770685579193,51.4389648896511,50.97,50.91166666666667
INTC,2019-04-30,51.04,44.73,-0.12362852664576807,52.117929779302216,51.52666666666667,51.294999999999995
INTC,2019-04-29,51.11,44.23,-0.13461162199178248,53.19585955860444,53.71666666666666,52.633333333333326
INTC,2019-04-24,58.72,44.57,-0.24097411444141686,58.6568764688355,58.77333333333333,58.75666666666666
INTC,2019-04-23,58.78,44.53,-0.2424293977543382,58.593752937671,58.696666666666665,58.745000000000005
INTC,2019-04-22,58.82,44.0,-0.2519551173070384,58.407505875342,58.623333333333335,58.666666666666664
INTC,2019-04-17,58.56,44.89,-0.2334357923497268,57.50002350136799,57.18333333333334,57.56333333333333
INTC,2019-04-16,56.71,45.53,-0.19714336095926643,56.44004700273598,56.470000000000006,56.51833333333334
INTC,2019-04-15,56.28,45.62,-0.1894100923951671,56.17009400547195,56.166666666666664,56.24666666666667
INTC,2019-04-10,55.75,46.2,-0.17130044843049322,55.60075204377562,55.583333333333336,55.595
INTC,2019-04-09,55.32,46.62,-0.1572668112798265,55.45150408755124,55.53333333333333,55.48666666666667
INTC,2019-04-08,55.68,49.24,-0.11566091954022985,55.58300817510248,55.73333333333333,55.69333333333333
INTC,2019-04-03,55.48,51.75,-0.06723143475126166,54.8240654008198,54.78333333333333,54.94499999999999
INTC,2019-04-02,54.36,50.55,-0.07008830022075059,54.1681308016396,54.19,54.29999999999999
INTC,2019-04-01,54.51,50.76,-0.06879471656576776,53.9762616032792,53.77333333333333,54.00666666666666
INTC,2019-03-27,53.16,52.43,-0.013732129420616947,53.26009282623357,53.126666666666665,53.19
INTC,2019-03-26,53.44,57.61,0.07803143712574853,53.36018565246714,53.16,53.19
INTC,2019-03-25,52.78,58.72,0.11254262978400904,53.28037130493428,53.56,53.25
INTC,2019-03-19,54.17,58.49,0.0797489385268599,54.105940878948445,54.20000000000001,54.173333333333325
INTC,2019-03-18,54.1,58.56,0.0824399260628466,54.04188175789689,53.95666666666667,54.06666666666666
INTC,2019-03-13,54.37,56.42,0.03770461651646136,53.83505406317509,53.76333333333333,53.93333333333334
INTC,2019-03-12,53.57,55.8,0.041627776740713024,53.300108126350196,53.13333333333333,53.315
INTC,2019-03-11,53.35,55.75,0.04498594189315836,53.0302162527004,52.81,52.935
INTC,2019-03-06,52.95,55.6,0.05004721435316333,53.2817300216032,53.52333333333333,53.35833333333334
INTC,2019-03-05,53.68,55.92,0.04172876304023849,53.6134600432064,53.64000000000001,53.70333333333334
INTC,2019-03-04,53.94,55.48,0.02855024100852798,53.5469200864128,53.4,53.56333333333333
INTC,2019-02-27,53.24,53.7,0.00864012021036816,53.05536069130241,53.19,53.21333333333333
INTC,2019-02-26,53.23,53.11,-0.0022543678376854676,52.87072138260481,52.94,53.06333333333333
INTC,2019-02-25,53.1,53.16,0.0011299435028247677,52.51144276520962,52.333333333333336,52.615
INTC,2019-02-20,51.39,53.26,0.03638840241292075,51.301542121677016,51.48333333333333,51.43833333333333
INTC,2019-02-19,51.4,54.64,0.06303501945525296,51.21308424335403,51.29,51.38833333333333
INTC,2019-02-13,50.47,54.33,0.07648107786804041,49.97467394683228,49.75,50.03333333333333
INTC,2019-02-12,50.01,53.44,0.06858628274345131,49.47934789366457,49.20666666666667,49.401666666666664
INTC,2019-02-11,48.77,54.37,0.11482468730777105,48.94869578732913,48.946666666666665,48.870000000000005
INTC,2019-02-06,49.9,52.48,0.05170340681362722,49.59956629863301,49.71,49.82333333333333
INTC,2019-02-05,50.01,52.6,0.051789642071585755,49.29913259726602,49.31999999999999,49.53333333333333
INTC,2019-02-04,49.22,52.95,0.07578220235676562,48.588265194532056,48.35666666666666,48.70666666666667
INTC,2019-01-30,47.54,53.3,0.12116112747160282,47.24612155625647,46.93,47.06833333333333
INTC,2019-01-29,46.54,52.96,0.13794585302965195,46.952243112512946,46.76333333333333,46.68000000000001
INTC,2019-01-28,46.71,53.24,0.13979875829586813,47.3644862250259,47.836666666666666,47.32833333333334
INTC,2019-01-23,47.94,52.49,0.09491030454735094,48.235889800207225,48.46666666666667,48.25833333333333
INTC,2019-01-22,48.27,51.41,0.06505075616324825,48.53177960041445,48.64333333333334,48.60999999999999
INTC,2019-01-16,48.13,51.66,0.07334302929565746,48.324236803315586,48.36000000000001,48.323333333333345
INTC,2019-01-15,48.6,50.81,0.0454732510288066,48.51847360663116,48.626666666666665,48.571666666666665
INTC,2019-01-14,48.35,50.47,0.04384694932781794,48.436947213262314,48.61333333333334,48.57833333333334
INTC,2019-01-09,48.01,48.84,0.017288064986461266,47.67557770609855,47.73,47.82500000000001
INTC,2019-01-08,47.74,49.23,0.031210724759111748,47.34115541219711,47.46666666666667,47.553333333333335
INTC,2019-01-07,47.44,49.9,0.05185497470489041,46.94231082439423,46.38333333333333,46.875
INTC,2019-01-02,47.08,48.73,0.035046728971962586,46.84848659515381,46.919999999999995,46.975
INTC,2018-12-31,46.93,47.54,0.0129980822501598,46.61697319030762,46.68000000000001,46.775
INTC,2018-12-26,46.19,47.04,0.01840225156960384,45.355785522460934,44.873333333333335,45.098333333333336
INTC,2018-12-24,43.59,47.94,0.09979353062629029,44.52157104492188,44.656666666666666,44.33166666666667
INTC,2018-12-19,45.57,49.19,0.07943822690366463,46.592568359375,46.79666666666666,46.544999999999995
INTC,2018-12-18,47.74,48.47,0.015291160452450709,47.61513671875,47.56,47.54
INTC,2018-12-17,47.08,48.13,0.02230246389124903,47.4902734375,47.74333333333333,47.541666666666664
INTC,2018-12-12,47.83,48.93,0.022998118335772557,47.5921875,47.473333333333336,47.576666666666675
INTC,2018-12-11,47.38,48.56,0.02490502321654706,47.354375000000005,46.943333333333335,47.13333333333333
INTC,2018-12-10,47.21,48.01,0.016945562380851455,47.32875,47.27333333333333,47.080000000000005
INTC,2018-12-04,47.75,44.49,-0.06827225130890048,48.94,48.94,48.54333333333333
INTC,2018-12-03,50.13,47.08,-0.06084181129064441,50.13,50.13,50.13
AAPL,2023-11-01,173.97,191.24,0.09926998907857683,172.07884913582507,171.67666666666665,172.29
AAPL,2023-10-31,170.77,189.95,0.11231480939275035,170.18769827165016,169.76,170.185
AAPL,2023-10-30,170.29,189.37,0.11204415996241714,169.6053965433003,168.46666666666667,169.03333333333333
AAPL,2023-10-25,171.1,189.97,0.11028638223261254,172.35317234640254,172.51333333333332,172.19666666666663
AAPL,2023-10-24,173.44,189.97,0.09530673431734318,173.6063446928051,173.10666666666665,173.19999999999996
AAPL,2023-10-23,173.0,191.31,0.10583815028901736,173.7726893856102,173.78,173.37
AAPL,2023-10-18,175.84,189.69,0.07876478616924473,176.96151508488163,177.23666666666668,176.75666666666666
AAPL,2023-10-17,177.15,189.71,0.0709003669206887,178.08303016976328,178.24,177.95666666666668
AAPL,2023-10-16,178.72,188.01,0.05198075201432404,179.01606033952655,179.42666666666665,179.095
AAPL,2023-10-10,178.39,182.41,0.022534895453781102,177.87696543242475,178.29,178.43999999999997
AAPL,2023-10-09,178.99,182.89,0.021788926755684546,177.3639308648495,177.13,177.81000000000003
AAPL,2023-10-04,173.66,176.65,0.017217551537487098,173.06144691879587,173.26999999999998,173.255
AAPL,2023-10-03,172.4,177.57,0.02998839907192568,172.4628938375917,172.45333333333335,172.65166666666667
AAPL,2023-10-02,173.75,173.97,0.0012661870503597058,172.5257876751834,171.88333333333335,172.39333333333335
AAPL,2023-09-27,170.43,168.22,-0.012967200610221252,172.09630140146734,172.82333333333335,171.88166666666666
AAPL,2023-09-26,171.96,166.89,-0.029483600837404172,173.76260280293468,174.27666666666667,173.80499999999998
AAPL,2023-09-25,176.08,171.1,-0.028282598818718866,175.56520560586938,174.9333333333333,175.29166666666666
AAPL,2023-09-20,175.49,172.88,-0.014872642315801547,176.6916448469549,177.51,177.09666666666666
AAPL,2023-09-19,179.07,175.46,-0.020159714078293322,177.89328969390976,177.35,178.02666666666667
AAPL,2023-09-18,177.97,175.84,-0.011968309265606537,176.71657938781954,176.24,176.61166666666668
AAPL,2023-09-13,174.21,178.85,0.026634521554445706,176.0926351025563,176.62333333333333,175.76500000000001
AAPL,2023-09-12,176.3,180.71,0.02501418037436186,177.9752702051126,177.9466666666667,177.63333333333335
AAPL,2023-09-11,179.36,179.8,0.0024531668153434305,179.65054041022518,178.36666666666667,178.66666666666666
AAPL,2023-09-06,182.91,177.49,-0.029632059482805683,185.84432328180128,187.35666666666668,186.26500000000001
AAPL,2023-09-05,189.7,174.91,-0.07796520822351077,188.7786465636026,189.01,189.31499999999997
AAPL,2023-08-30,187.65,171.21,-0.08760991207034372,184.63917250882082,183.98666666666668,185.23000000000002
AAPL,2023-08-29,184.12,170.69,-0.0729415598522703,181.62834501764164,180.97333333333336,181.89166666666665
AAPL,2023-08-28,180.19,170.43,-0.054165048004883684,179.13669003528327,178.39333333333335,179.02833333333334
AAPL,2023-08-23,181.12,174.79,-0.034949204946996534,178.73352028226597,178.06333333333336,178.9433333333333
AAPL,2023-08-22,177.23,173.93,-0.01861987248208533,176.34704056453194,175.85333333333332,176.31000000000003
AAPL,2023-08-21,175.84,175.49,-0.001990445859872579,175.46408112906386,174.77666666666667,175.08333333333334
AAPL,2023-08-16,176.57,175.01,-0.008835022937078793,177.372649032511,177.82666666666668,177.34500000000003
AAPL,2023-08-15,177.45,175.74,-0.009636517328824907,178.17529806502202,178.23333333333332,178.17666666666665
AAPL,2023-08-14,179.46,174.21,-0.029254429956536276,178.90059613004405,178.40666666666667,178.65499999999997
AAPL,2023-08-09,178.19,178.18,-5.611987204664069e-05,179.81476904035256,178.9466666666667,178.83666666666667
AAPL,2023-08-08,179.8,177.56,-0.012458286985539538,181.43953808070512,180.21333333333334,179.84833333333336
AAPL,2023-08-07,178.85,182.91,0.02270058708414874,183.0790761614102,184.00333333333333,181.94999999999996
AAPL,2023-08-02,192.58,189.46,-0.016201059300031177,194.08260929128164,194.87833333333333,194.23333333333335
AAPL,2023-08-01,195.605,187.87,-0.03954397893714366,195.58521858256324,195.96166666666667,195.92416666666668
AAPL,2023-07-31,196.45,187.65,-0.044795113260371514,195.56543716512653,195.16666666666666,195.705
AAPL,2023-07-26,194.5,178.61,-0.08169665809768631,193.84349732101217,193.62333333333333,193.915
AAPL,2023-07-25,193.62,176.38,-0.08904038838962922,193.18699464202433,192.76999999999998,193.05000000000004
AAPL,2023-07-24,192.75,181.12,-0.06033722438391697,192.75398928404866,192.60666666666665,192.54333333333332
AAPL,2023-07-19,195.1,174.49,-0.10563813429010756,194.02191427238927,194.2733333333333,194.45833333333334
AAPL,2023-07-18,193.73,174.0,-0.10184277086667005,192.94382854477857,192.80333333333337,193.31000000000003
AAPL,2023-07-17,193.99,176.57,-0.0897984432187227,192.15765708955712,191.74,192.31499999999997
AAPL,2023-07-12,189.77,177.79,-0.06312905095642102,189.38125671645696,188.82000000000002,189.01333333333332
AAPL,2023-07-11,188.08,177.97,-0.05375372182050198,188.99251343291388,189.12333333333336,188.69000000000003
AAPL,2023-07-10,188.61,178.19,-0.05524627538306567,189.90502686582778,190.36666666666667,189.83333333333334
AAPL,2023-07-05,191.33,181.99,-0.04881618146657609,191.63021492662216,192.58666666666667,192.14666666666668
AAPL,2023-07-03,192.46,192.58,0.0006235061831030061,191.93042985324428,192.00666666666666,192.48499999999999
AAPL,2023-06-28,189.25,195.83,0.03476882430647298,188.07343882595404,187.52666666666667,188.18999999999997
AAPL,2023-06-27,188.06,193.22,0.027438051685632226,186.89687765190806,186.67,186.9
AAPL,2023-06-26,185.27,194.5,0.04981918281427101,185.7337553038161,186.3166666666667,186.02833333333334
AAPL,2023-06-21,183.96,191.94,0.043378995433789896,184.43004243052894,184.63,184.47
AAPL,2023-06-20,185.01,193.13,0.043889519485433244,184.90008486105788,185.3133333333333,185.14666666666665
AAPL,2023-06-14,183.95,190.69,0.03664039141070948,183.31067888846314,183.6833333333333,183.70999999999995
AAPL,2023-06-13,183.31,190.54,0.03944138344880252,182.67135777692627,182.6866666666667,183.07833333333335
AAPL,2023-06-12,183.79,189.77,0.03253713477338276,182.03271555385254,181.7733333333333,182.31000000000003
AAPL,2023-06-07,177.82,190.68,0.07232032392306835,178.61172443082026,178.87,178.57666666666668
AAPL,2023-06-06,179.21,191.81,0.07030857653032752,179.40344886164053,179.91333333333333,179.62333333333333
